name,store,price,evaluate_num
联想（Lenovo） 联想 (lenovo) A588t  移动3G老人 双卡双待 金色,八连星手机专营店,￥399.00,0条评价
LG Nexus 5X Google/谷歌儿子 指纹识别安卓6.0 4G 32GB现货 石英色美版 16G,港岛海外购专营店,￥1370.00,20+条评价
飞利浦（PHILIPS） E133X  电信CDMA 老人 直板按键 超长待机 学生功能备用机 陨石黑,致诚信达数码专营店,￥238.00,0条评价
魅族（MEIZU） 魅蓝 S6 全面屏 全网通4G智能 磨沙黑 3GRAM+32GROM,OKSJ手机旗舰店,￥948.00,300+条评价
华为（HUAWEI） Mate RS 保时捷设计  玄黑 全网通（6G+256G）,培新数码旗舰店,￥10688.00,10+条评价
OPPO 【5.25领券降400】 R11s Plus 全面屏 全网通4Goppor11splu 黑色 官方标配 6G+64G,OPPO盈毅手机专卖店,￥2999.00,200+条评价
小米（MI） 小米5X 全网通4G 红色 全网通4G（4G+64G）高配版,施霖手机专营店,￥1299.00,30+条评价
360 N6 Pro 全面屏  全网通4G 极夜黑 (6GB+64GB),培新数码旗舰店,￥1999.00,300+条评价
华为（HUAWEI） 华为 荣耀v10 全面屏 魅丽红 全网通标配版 魅力红 6G+128G 全网通,酷博昊远手机专营店,￥3299.00,0条评价
360 N5S 全网通 4G 深海蓝 6G+32G,千瑞达手机旗舰店,￥1899.00,10+条评价
小米（MI） 小米(MI) 小米5C 移动4G 可支持联通4G 磨砂黑 3G RAM + 64G ROM,茄子手机旗舰店,￥1035.00,300+条评价
华为（HUAWEI） 华为 Mate10 保时捷设计限量版 4G双卡双待（上海可自提） 钻石黑 全网通(6GB RAM+256GB ROM),上海盛南连锁通信专营店,￥8699.00,10+条评价
华为（HUAWEI） 荣耀7X 畅玩7X  幻夜黑 全网通版高配版(4GB+64GB),则合手机专营店,￥1599.00,100+条评价
华为（HUAWEI） P10 Plus  钻雕金 全网通(6G+64G),培新数码旗舰店,￥2848.00,80+条评价
华为（HUAWEI） P8标准版 高配版 移动联通双4G 智能双卡大屏 烟云灰 移动4G（3GB运存+16GB内存）,宇航手机专营店,￥1218.00,30+条评价
小米（MI） 红米 Note5A  铂银灰 全网通（4GB+64GB）,华耀瑞隆手机旗舰店,￥1039.00,10+条评价
华为（HUAWEI） 荣耀 畅玩 6 电信移动联通全网通4G 双卡双待大字体老人智能5英寸屏 金色 全网通【2GB+16GB】,盛粤手机专营店,￥578.00,50+条评价
中兴（ZTE） CV16 2G电信老人 直板按键老年 特色 黑色,江南北手机专营店,￥218.99,100+条评价
华为（HUAWEI） Mate10 Pro 全网通 双卡双待 顺丰发货 宝石蓝 6G+128G,顺电手机旗舰店,￥4999.00,60+条评价
华为（HUAWEI） 华为 P20 AI智慧 全面屏  宝石蓝 6GB+64GB,中域电讯旗舰店,￥3788.00,9条评价
Apple 苹果 iPhone8 （日版激活）移动联通电信/美版激活 全网通 金色 64GB日版激活,东源全球购专营店,￥3988.00,5条评价
魅族（MEIZU） 魅族 MEIZU PRO 7 移动联通电信全网通4G 双卡双待 静谧黑 全网通4G+64G,华冉数码旗舰店,￥1326.00,600+条评价
华为（HUAWEI） 荣耀9青春版 全网通 高配版 移动联通电信4G全面屏 双卡双待 浅灰色 (全网通4G)(4G RAM+64G ROM)标配,中恒国信手机旗舰店,￥1599.00,8条评价
小米（MI） 小米 红米4x  香槟金 全网通 3GB+32GB,杰凌手机旗舰店,￥866.00,200+条评价
BIHEE 百合 A9 全网通 电信4G 双卡双待 智能 按键老人 黑色,沃尔奇手机专营店,￥369.00,0条评价
小米（MI） 红米4A 全网通4G 深空灰 2+16GB 全网通,伟德手机专营店,￥575.00,400+条评价
小米（MI） 小米 MI 6  亮白色 全网通4G(6G+64G)高配,澳飞华宇手机专营店,￥2899.00,2条评价
魅族（MEIZU）MX6 全网通 智能 双卡双待 香槟金 3GB+32GB（全网通）,伟德手机专营店,￥799.00,40+条评价
中兴（ZTE） BA910 全网通智能5.5英寸屏指纹解锁 双卡双待NFC 铂雅银 移动联通4G（带NFC）,则合手机专营店,￥588.00,5条评价
三星（SAMSUNG） 三星note8 双摄像头光学防抖 4G智能 《港版》迷夜黑 128GB+无线充,环球时代海外专营店,￥5198.00,400+条评价
魅族（MEIZU） 魅族 魅蓝note6 4G智能 双卡双待 全网通 香槟金 4G+64G,丰赉易手机专营店,￥1149.00,10+条评价
华为（HUAWEI） 荣耀7X 畅玩7X 全面屏 铂光金 全网通(4GB RAM+128GB ROM),松锐手机专营店,￥1799.00,100+条评价
魅族（MEIZU） 魅族 PRO7 【每天前50名送碎屏保】 静谧黑 4G+64G标配版,蓝科手机专营店,￥1399.00,100+条评价
华为（HUAWEI） 华为P10 plus  钻雕蓝 全网通 6G+64G,龙翔通讯手机专营店,￥2788.00,100+条评价
360 N6 璀璨金 全网通4G+64G,谷高数码手机专营店,￥1089.00,0条评价
华为（HUAWEI） nova2 移动4G+全网通 智能 黑色 全网通移动版(4GB+64GB),则合手机专营店,￥1399.00,10+条评价
Apple 苹果 iPhone 7 Plus 银色 全网通(128GB ROM),培新数码旗舰店,￥5649.00,400+条评价
魅族（MEIZU） 魅蓝E3 全面屏4G移动联通电信游戏 香槟金 全网通(6G+128G),旭永手机专营店,￥1999.00,6条评价
华为（HUAWEI） P20 Pro 全面屏徕卡三摄 极光色 全网通（6G+128G）,培新数码旗舰店,￥6088.00,20+条评价
华为（HUAWEI） 荣耀畅玩7A 全网通4G智能 双卡双待 极光蓝 3G+32G,久汇通官方旗舰店,￥999.00,1条评价
华为（HUAWEI） 荣耀7C 畅玩7C 全网通4G X 畅享7CA 铂光金 全网通 3G 32G,港惠手机专营店,￥949.00,7条评价
华为（HUAWEI） 华为P10  钻雕金 移动定制版全网通(4G+64G),程楠手机专营店,￥2188.00,10+条评价
摩托罗拉（Motorola）Z2 Play  金色,伟德手机专营店,￥2299.00,10+条评价
小米（MI） 小米 note3  蓝色 全网通4G ( 4G+64G ) 标配,澳飞华宇手机专营店,￥1899.00,4条评价
联想（Lenovo） K5  全面屏双摄 全网通 双卡双待 蓝精灵 全网通版（3GB+32GB）,则合手机专营店,￥1099.00,0条评价
誉品（YEPEN） N2C 电信 卡片  迷你 小 超薄  黑色,顶尖手机专营店,￥269.00,1条评价
酷维（coovei） F189翻盖大屏老年 大字大声老人机学生儿童男女款移动联 金色单屏,思拓帆手机专营店,￥198.00,20+条评价
詹姆士（GEMRY）R19plus 特色 全网通4G高端商务 双卡双待 6+128GB 巅峰版黑色 私人订制,GEMRY手机旗舰店,￥10999.00,20+条评价
华为（HUAWEI） P20Pro 全面屏徕卡三摄 全网通4G 亮黑色 全网通4G(6GB+128GB),安铎数码专营店,￥6259.00,2条评价
华为（HUAWEI） 华为P20 Pro移动联通电信4G 极光色 公开全网通(6G+128G),旭永手机专营店,￥5888.00,5条评价
小米（MI） 小米(MI) 红米4A 4G 双卡双待 香槟金 公开全网通(2G RAM+16G ROM)标配,能良数码旗舰店,￥599.00,5300+条评价
华为（HUAWEI） 畅玩6 全网通 移动联通电信4G 双卡双待 老人 金色2GB+16GB,亿宏星手机专营店,￥599.00,8条评价
酷派（Coolpad） V66 移动/联通 双卡双待 翻盖老人 典雅红,恒大和旗舰店,￥199.00,0条评价
飞利浦（PHILIPS） S626L 全网通4G智能 3GB+32GB 双卡双待 金色,华荣信通手机专营店,￥898.00,10+条评价
华为（HUAWEI） 华为 畅享6S 全网通4G 双卡双待 智能老人 银色 3GB+32GB,瑶鑫手机专营店,￥999.00,40+条评价
华为（HUAWEI） 华为 P10 全网通4G智能 双卡双待 钻雕金 4G+64G,千瑞达手机旗舰店,￥2399.00,30+条评价
Apple 苹果 iPhone 6s Plus 4G 银色 全网通(32GB ROM)公开版,培新数码旗舰店,￥3249.00,200+条评价
华为（HUAWEI） nova 2S 全面屏四摄 移动联通电信4G 双卡双待 浅艾蓝 6GB+128G,丰赉易手机专营店,￥2478.00,10+条评价
苹果（Apple） iPhone7 美版 全新正品未激活 全网通4G 苹果智能 磨砂黑 32GB 标配,美丽生活馆海外专营店,￥4088.00,10+条评价
小辣椒 红辣椒7X 美颜双摄 双卡双待全网通 智能 蓝色 全网通4G (4GB/64GB),天域手机专营店,￥949.00,60+条评价
小辣椒 红辣椒7X 美颜双摄 双卡双待全网通 智能 蓝色 全网通4G (4GB/64GB),天域手机专营店,￥949.00,60+条评价
飞利浦（PHILIPS） 飞利浦E135X 移动/联通2G 翻盖老人 陨石黑,银河信业手机专营店,￥299.00,100+条评价
飞利浦（PHILIPS） E209J移动联通老人 双卡双待 清晰横屏老年机 大声大字直板按键 绚丽红,聚捷联盛手机旗舰店,￥197.00,8条评价
东北丰（DBEIF） 东北丰F7 移动/联通2G 电霸三防迷你防水防摔 学生 军工黑,进万亿手机专营店,￥96.00,300+条评价
DMZ DAMUZHI 大拇指V3 裸眼3D 移动联通电信4G全网通 智能 金色,云和三防手机专营店,￥599.00,500+条评价
纽曼（Newman） V18 三防老人 移动联通 军工电霸超长待机老年机 橙色,维西特手机专营店,￥158.00,70+条评价
华为（HUAWEI） 华为P10 Plus全网通4G双卡双待 曜石黑(碎屏险套装) 6GB+128GB,银河信业手机专营店,￥3788.00,20+条评价
飞利浦（PHILIPS） E105 移动联通2G 双卡双待 直板老人 学生备用功能机 海洋蓝,恒润手机专营店,￥105.00,10+条评价
誉品（YEPEN） N2 卡片 超薄小 迷你 双卡双待 黑色,顶尖手机专营店,￥238.00,600+条评价
诺基亚（NOKIA） 3310 4G版 老人直板 移动4G3G2G 清新蓝,茄子手机旗舰店,￥458.00,9条评价
华为（HUAWEI） 荣耀 V9 play 全网通 移动联通电信4G 双卡双待 幻夜黑 全网通3G+32G,华冉数码旗舰店,￥999.00,60+条评价
天语（K-Touch） N2 移动联通2G 双卡双待 老人 红色 金色,天域手机专营店,￥99.00,20+条评价
华为（HUAWEI） 荣耀畅玩7A 全面屏 2GBG+32GB幻夜黑 全网通标配套装,泰美手机专营店,￥799.00,10+条评价
魅族（MEIZU） 魅蓝S6 移动联通电信4G 双卡双待 月光银 全网通(3G+64G),炜东通信专营店,￥1078.00,30+条评价
努比亚（nubia） 努比亚z18mini全网通高通骁龙660处理器全面屏（小牛9） 耀钻黑 全网通 (6G+64G),淘金手机专营店,￥1999.00,10+条评价
华为（HUAWEI） 荣耀10 全面屏AI摄影 全网通 双卡双待 海鸥灰 6GB+128GB,银河信业手机专营店,￥3099.00,0条评价
康佳（KONKA） U11老人翻盖 移动联通2G 老人 老年机大字体 双卡双待 黑色,京联通达旗舰店,￥168.00,400+条评价
捷语（GoFly） 2200S 联通/移动 电霸老人机 老年 手电 一键拔号 特色 黑色 2200MA,三猫手机专营店,￥69.00,1200+条评价
小米（MI） 小米MIX2S 全面屏游戏6+128G 8+256G全网通4G 陶瓷MI现货 黑色 全网通6G+128G,金长驰通信专营店,￥3466.00,20+条评价
Apple iPhone8/8Plus /iPhoneX美版 苹果X港版移动联通 iPhone8Plus深空灰 256G港版移动联通,东源全球购专营店,￥6688.00,100+条评价
APPLE 苹果 Apple iPhone 7 Plus  玫瑰金色 全网通32G,掌视界数码旗舰店,￥5199.00,80+条评价
Apple 苹果 iPhone8/8 Plus 【海外版官换】全网通4G 苹果智能 iPhone8 Plus 金色 未激活 256GB 全网通4G,CSL海外专营店,￥5680.00,0条评价
飞利浦（PHILIPS） E331带扩音充电底座 直板 按键 移动联通2G 双卡双待 老人 陨石黑,宇航手机专营店,￥258.00,5条评价
三星（SAMSUNG）  B189 直板电信老人CDMA天翼4g版学生备用出差小工厂无摄像头 黑色（标配一块电池+充电器）,G-MALL海外专营店,￥199.00,6条评价
华为（HUAWEI） 荣耀V9 全网通 移动联通电信4G 双卡双待 智能 极光蓝 移动全网通4G(6G RAM+64G ROM),宏乐迪手机专营店,￥2369.00,100+条评价
夏普（SHARP） AQUOS S3 mini 全面屏 曜石黑 全网通 6GB 64GB,易道手机专营店,￥1499.00,40+条评价
索尼 SONY Xperia XZ1C compact G8441 单卡 港版移动联通 黑色 4+32G 单卡,HK数码国际全球购专营店,￥2888.00,0条评价
华为（HUAWEI） 荣耀V9play 移动联通电信4G 双卡双待 极光蓝 全网通3GB运存 32GB内存标准版,宇航手机专营店,￥999.00,10+条评价
华为（HUAWEI） 华为 畅享8 Plus 金色 4G+128G,沃时代通信专营店,￥1899.00,20+条评价
魅族（MEIZU） 魅族15Plus  砚墨 全网通6G+64G,佳沪手机旗舰店,￥2999.00,80+条评价
华为（HUAWEI） Mate RS 保时捷设计版  全网通 玄黑 6GB+256GB,银河信业手机专营店,￥10999.00,4条评价
小辣椒 v11全网通全面屏 移动联通电信   双卡双待 微信8开 4G智能 深海蓝 全网通4G (4GB+64GB ),天域手机专营店,￥1199.00,80+条评价
华为（HUAWEI） 荣耀7A 畅玩7A 3GB+32GB蓝色 全网通,融一手机专营店,￥999.00,100+条评价
华为（HUAWEI） 荣耀7X 畅玩7X 全网通4G全屏 铂光金 全网通4G(4G RAM+32G ROM),宏乐迪手机专营店,￥1199.00,90+条评价
守护宝 （上海中兴）U288+ 直板按键 超长待机 移动联通2G老人 学生备用功能机 红色,华顶聚瑞手机旗舰店,￥188.00,40+条评价
纽曼（Newman） V5 移动/联通 直板老人 金色,沃尔奇手机专营店,￥79.00,0条评价
保千里（PROTRULY） 保千里 打令D8 尊享版 全网通4G 智能 双卡双待 香槟金 4G+64G,合富荣三防手机专营店,￥2018.00,100+条评价
努比亚（nubia） M2青春版 NX573J 全网通4G智能 香槟金 全网通(3G+64G),淘金手机专营店,￥1099.00,20+条评价
纽曼（Newman） F9 移动/联通2G 翻盖老人 双卡双待 尊贵金,爱情鸟贸易手机专营店,￥168.00,100+条评价
天语（K-TOUCH） T2  老人 移动联通 双卡双待 金色,爵臻手机专营店,￥89.00,20+条评价
天语（K-TOUCH） E2天翼2G电信CDMA老年人 学生机 黑色,诺菲手机专营店,￥128.00,20+条评价
飞利浦（PHILIPS） E255 移动/联通2G 翻盖老人 双卡双待 曜石黑,君可安手机专营店,￥238.00,100+条评价
OPPO R15 星云礼盒版 全网通 全面屏 R15星云版 超值套餐,OPPO优品专卖店,￥3299.00,1条评价
小米（MI） 小米5s Plus 双卡双待 金色 全网通(4GB+64GB),程楠手机专营店,￥1655.00,10+条评价
迪美（DIM） V8 5.5英寸16G存储 全网通4G 智能 双卡双待 指纹解锁一体机 黑色,诺菲手机专营店,￥399.00,200+条评价
酷派（Coolpad） 锋尚N2M MTS-T0 移动4G 智能老人 双卡双待 黑色 移动4G版,莫拉克手机专营店,￥295.00,0条评价
纽曼（Newman） C360  电信2G 老人 直板按键 学生功能机 红色,万有手机专营店,￥135.00,20+条评价
华为（HUAWEI） 华为P10 曜石黑 4G 64G,沃时代通信专营店,￥2988.00,50+条评价
Apple 苹果7  iPhone7  金色 全网通 32GB,龙翔通讯手机专营店,￥3698.00,900+条评价
小米（MI） 小米6X 曜石黑 6G+64G,融一手机专营店,￥1988.00,20+条评价
APPLE 现货 全球购 Apple iPhone 8|8P海外版（激活） 苹果 黑色 64G 两网通 iphone 8,垚虎全球购专营店,￥4288.00,100+条评价
小米（MI） 小米6x  曜石黑 全网通(6GB+64GB),费罗科斯手机专营店,￥1999.00,20+条评价
夏普（SHARP）S3 mini 全面屏 全网通 移动联通电信4G 双卡双待 极光蓝 6GB+64GB,优爱特手机旗舰店,￥1569.00,10+条评价
魅族（MEIZU） 魅族 pro7plus  倚霞金 全网通(6G+64G),易道手机专营店,￥1958.00,10+条评价
魅族（MEIZU） 魅族 PRO7 Plus 游戏 移动联通电信4G 双卡双待 静谧黑 (6G RAM + 128G ROM),茄子手机旗舰店,￥2409.00,6条评价
酷派（Coolpad） 锋尚3 Y803-8 移动4G 智能 金色 移动4G 移动4G(3GB运存+16GB内存),宇航手机专营店,￥539.00,20+条评价
小米（MI） 红米5 4G 玫瑰金 全网通(3G+32G),爱优创杰手机专营店,￥899.00,100+条评价
本易（BENEVE） 防水通三防智能4G超长待机老年人移动联通电信军工路虎电霸 经典黑（标配+32G内存卡）,欧麦嘎数码全球购专营店,￥899.00,0条评价
Apple 苹果  iPhone 7  玫瑰金 128G(全网通),易道手机专营店,￥4548.00,1000+条评价
魅族（MEIZU） 魅族 PRO6S 4G 双卡双待 星空黑 全网通(4GB RAM+64GB ROM)标配,培新数码旗舰店,￥1339.00,1000+条评价
魅族（MEIZU） 魅族 PRO6S 4G 双卡双待 星空黑 全网通(4GB RAM+64GB ROM)标配,培新数码旗舰店,￥1339.00,1000+条评价
金立（Gionee） 金立S10C 4GB+32GB版 移动联通电信4G 双卡双待 樱花金,恒金煜手机专营店,￥999.00,30+条评价
一加 6  OnePlus6 全面屏双摄游戏 复仇者联盟限量版 全网通4G 双卡双待 亮瓷黑 预售 8GB+128GB,华维斯生活馆全球购专营店,￥3999.00,0条评价
华为（HUAWEI）畅享7 plus  香槟金 全网通(3G RAM+32G ROM),费罗科斯手机专营店,￥1099.00,20+条评价
小米（MI） 红米5 移动联通电信4G 双卡双待  智能全面屏 老人 黑色 全网通3G+32G,八连星手机专营店,￥899.00,10+条评价
魅族（MEIZU） 魅蓝 Note6 全网通公开版 移动联通电信4G 双卡双待 孔雀蓝 （4G RAM+64G ROM）,恒大和旗舰店,￥1299.00,20+条评价
金立（Gionee） 金立 F205 2GB+16GB 全面屏 移动联通电信4G  冰海蓝,金立金志鸿达专卖店,￥899.00,40+条评价
魅族（MEIZU） 魅蓝note6 香槟金 4GB+64GB,京联通达旗舰店,￥1299.00,100+条评价
华为（HUAWEI） nova 2 （4GB+64GB） 曜石黑 移动全网通(4GB+64GB),泰美手机专营店,￥1328.00,100+条评价
华为（HUAWEI） 荣耀V9 全网通移动联通电信4G 双卡双待 极光蓝 公开全网通4G（6GB运存+64GB内存）,宇航手机专营店,￥2399.00,10+条评价
努比亚（nubia） 努比亚 Z17 无边框  双卡双待 旭日金 全网通 (6G+64G),淘金手机专营店,￥2299.00,10+条评价
小米（MI） 红米Note5  黑 全网通(4G+64G),桦泰圣鹰手机专营店,￥1269.00,0条评价
天语（K-TOUCH） 8848 全网通 3GB+64GB 全面屏 智能 移动联通电信4G 曜石黑,博力杰手机专营店,￥799.00,20+条评价
魅族（MEIZU） 魅族15plus  全网通6GB+128GB砚墨,千瑞达手机旗舰店,￥3588.00,5条评价
华为（HUAWEI） 华为Mate10 亮黑色 全网通4G(6+128G)高配版,牧申手机旗舰店,￥4199.00,4700+条评价
